id,parent_id,comment,sentiment,original_seed_label,sarcasm_flag,hard_case_flag,source_type,generation_signal,phrase_family,split_group,recommended_split
real_01616,seed_01616,bro it was normal 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01616,validation
real_01617,seed_01617,highkey this is trash 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01617,train
real_01618,seed_01618,highkey this is greattttt 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01618,test
real_01619,seed_01619,lowkey this is rtash 💔,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01619,train
real_01620,seed_01620,tbh it was okayyy 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01620,test
real_01621,seed_01621,great job 😏 totallyyy helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01621,train
real_01622,seed_01622,lol it was standard 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01622,train
real_01623,seed_01623,omg this is amazing 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01623,test
real_01624,seed_01624,loveeee thattttt for me 😒 totallyyy helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01624,train
real_01625,seed_01625,greatttt job 😒 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01625,train
real_01626,seed_01626,lol thisssss is worst 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01626,train
real_01627,seed_01627,hihgkeyyyy this is apthetic 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01627,train
real_01628,seed_01628,fr thissss is great ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01628,train
real_01629,seed_01629,lol this is greta 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01629,train
real_01630,seed_01630,just perfecttt 😏 totally helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01630,train
real_01631,seed_01631,highkeyyyy thsissss is patheticcccc 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01631,train
real_01632,seed_01632,love thatttt for me 😏 totally helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01632,train
real_01633,seed_01633,omg this is perfect ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01633,train
real_01634,seed_01634,lowkeyyyyy this is soldi 😄,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01634,train
real_01635,seed_01635,best everrrr 😏 totally helpfulll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01635,train
real_01636,seed_01636,highkey thsissss is trashhhhh 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01636,validation
real_01637,seed_01637,lowkey thisssss is amazingggg 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01637,validation
real_01638,seed_01638,lol it was fineeee 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01638,validation
real_01639,seed_01639,bro thisss is trashhhhh 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01639,test
real_01640,seed_01640,omg this is great 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01640,train
real_01641,seed_01641,idk this is fantastic 🥳,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01641,train
real_01642,seed_01642,yeah sureeeee 😏 ttoally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01642,train
real_01643,seed_01643,bro this is patheticcccc 👎,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01643,train
real_01644,seed_01644,lowkey thisssss is bad 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01644,train
real_01645,seed_01645,lol it was standarddddd 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01645,train
real_01646,seed_01646,highkey it was okay 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01646,validation
real_01647,seed_01647,lowkey it was okayyyy 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01647,validation
real_01648,seed_01648,besttt everrr 😏 totally heplful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01648,train
real_01649,seed_01649,omg thisssss is solid 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01649,validation
real_01650,seed_01650,fr this is terrible 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01650,train
real_01651,seed_01651,omg this is awful 😤,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01651,train
real_01652,seed_01652,lowkeyyyy this is great 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01652,test
real_01653,seed_01653,bro it was average 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01653,train
real_01654,seed_01654,tbh it was averageee 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01654,train
real_01655,seed_01655,besttttt ever 🙃 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01655,train
real_01656,seed_01656,lol it was aveargeeee 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01656,train
real_01657,seed_01657,bro this is awfulllll 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01657,test
real_01658,seed_01658,omg thisss is awfullll 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01658,train
real_01659,seed_01659,bro it was average 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01659,validation
real_01660,seed_01660,lol thisss is lit 😁,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01660,train
real_01661,seed_01661,just perfect 😂 totally helpflullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01661,test
real_01662,seed_01662,omg this is perfect 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01662,test
real_01663,seed_01663,fr this is pathetic 😤,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01663,validation
real_01664,seed_01664,yeah sure 😏 totally helpfulll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01664,train
real_01665,seed_01665,ngl this is trash 💔,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01665,train
real_01666,seed_01666,best ever 🙄 ottallyyy helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01666,test
real_01667,seed_01667,tbh thisssss is annoying 👎,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01667,train
real_01668,seed_01668,wow amazing 😒 totally hlepful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01668,validation
real_01669,seed_01669,tbh it was average 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01669,test
real_01670,seed_01670,highkeyyy thisss is etrrible 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01670,train
real_01671,seed_01671,lowkeyyy it was standard 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01671,validation
real_01672,seed_01672,best everrr 🙃 totally helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01672,validation
real_01673,seed_01673,great job 😏 toatlly helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01673,train
real_01674,seed_01674,higheky this is solid 😄,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01674,train
real_01675,seed_01675,best everrr 🙄 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01675,train
real_01676,seed_01676,just perfect 😒 totally ehlpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01676,train
real_01677,seed_01677,bro this is pathetic 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01677,train
real_01678,seed_01678,lol this is bad 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01678,train
real_01679,seed_01679,great job 😏 totlaly helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01679,validation
real_01680,seed_01680,justtt perfect 😒 totally ehlpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01680,train
real_01681,seed_01681,omg thissss is fantastic 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01681,train
real_01682,seed_01682,tbh it was normal 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01682,train
real_01683,seed_01683,bro this is worst 😡,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01683,train
real_01684,seed_01684,bro it was regulra 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01684,train
real_01685,seed_01685,love thatttt for me 🙃 totally helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01685,test
real_01686,seed_01686,justtt perfect 👏 totally helpfulll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01686,validation
real_01687,seed_01687,idk this is perfect 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01687,train
real_01688,seed_01688,wow amazniggggg 😒 totallyyyyy helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01688,test
real_01689,seed_01689,lol this is awesome 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01689,train
real_01690,seed_01690,tbh this is annoying 😒,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01690,train
real_01691,seed_01691,wow amazing 😂 totlaly helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01691,train
real_01692,seed_01692,best ever 😏 ottally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01692,train
real_01693,seed_01693,bro thisssss is annoying 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01693,train
real_01694,seed_01694,lowkey it was okay 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01694,train
real_01695,seed_01695,just perfect 😂 toatllyyy helpfullll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01695,train
real_01696,seed_01696,best everrrrr 😂 totally ehlpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01696,train
real_01697,seed_01697,highkye it was average 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01697,validation
real_01698,seed_01698,bro thisss is great ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01698,train
real_01699,seed_01699,loweky it was standard 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01699,train
real_01700,seed_01700,ngl it was averageee 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01700,train
real_01701,seed_01701,ngl it was standarddddd 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01701,test
real_01702,seed_01702,lowkyeyy this is great 😁,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01702,train
real_01703,seed_01703,ngl thissss is solidddd 🔥,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01703,train
real_01704,seed_01704,loveeee that for me 👏 totally helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01704,train
real_01705,seed_01705,lowkey this is perfect ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01705,train
real_01706,seed_01706,great job 😒 totally helpfulll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01706,train
real_01707,seed_01707,love that for me 🙃 totally helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01707,train
real_01708,seed_01708,yeah sure 🙃 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01708,train
real_01709,seed_01709,tbh this is terrible 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01709,test
real_01710,seed_01710,omg it was standard 🤷,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01710,train
real_01711,seed_01711,wow aamzinggg 😂 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01711,train
real_01712,seed_01712,just perfect 😒 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01712,train
real_01713,seed_01713,omg this is awful 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01713,validation
real_01714,seed_01714,greta job 🙄 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01714,train
real_01715,seed_01715,greattt job 🙃 totally helpufl,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01715,train
real_01716,seed_01716,lowkeyyyy it was fine 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01716,train
real_01717,seed_01717,idk this is pathetic 😠,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01717,validation
real_01718,seed_01718,tbh it was vaerage 🙂,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01718,train
real_01719,seed_01719,lol it was averageeeee 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01719,test
real_01720,seed_01720,yeah sure 🙄 totallyyyyy helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01720,train
real_01721,seed_01721,yeahhh sure 👏 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01721,train
real_01722,seed_01722,idk this is amazing 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01722,train
real_01723,seed_01723,ngl this is awesome ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01723,train
real_01724,seed_01724,lol thissss is terribleee 😤,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01724,train
real_01725,seed_01725,fr it was okayyyy 🫤,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01725,validation
real_01726,seed_01726,wow aamzing 👏 totally helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01726,train
real_01727,seed_01727,lokweyyy it was fineee 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01727,train
real_01728,seed_01728,bro thissss is lit 😁,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01728,train
real_01729,seed_01729,ngl thissss is lit 😄,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01729,train
real_01730,seed_01730,fr thissss is lit ❤️,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01730,validation
real_01731,seed_01731,wow amazinggg 🙄 toatllyyyyy helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01731,train
real_01732,seed_01732,ngl this is amazign 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01732,validation
real_01733,seed_01733,bsettttt everrrrr 👏 totally helpful,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01733,train
real_01734,seed_01734,highkey thisss is amzaing 🤩,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01734,test
real_01735,seed_01735,fr this is lit 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01735,train
real_01736,seed_01736,omg this is fantastic 😍,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01736,test
real_01737,seed_01737,highkye thissss is fantastic ✨,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01737,test
real_01738,seed_01738,fr this is bad 😭,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01738,test
real_01739,seed_01739,greattt job 😂 totallyyyyy helpfulllll,Negative,Sarcastic,1,1,real_seed,real_observation,real_seed,seed_01739,test
real_01740,seed_01740,ngl thisss is etrrible 😞,Negative,Negative,0,0,real_seed,real_observation,real_seed,seed_01740,train
real_01741,seed_01741,lowkeyyyyy it was average 😐,Neutral,Neutral,0,0,real_seed,real_observation,real_seed,seed_01741,validation
real_01742,seed_01742,lol this is amazing 😄,Positive,Positive,0,0,real_seed,real_observation,real_seed,seed_01742,validation
